BLDG_PUBID,BLDG_TYP,BLDG_US,BLDG_LOC_REGION,BLDG_NEW_REN,$BLDG_AREA_M2,$BLDG_AREA_FT2,BLDG_STOR_A,$BLDG_STOR_A,LCA_YEAR,LCA_REFPERIOD,LCA_SOUR_CODE,LCA_STAGES,LCA_BLDG_SCOPE,LCA_MAT_Q,EC_WB_EX_OPER,EC_LCAA_PERM2
A05,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",0,,2013,100,,A,SFEI,Y,2228.55,232.21
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",0,,2013,100,,A,SFEI,Y,1186.5,222.19
A05,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",0,,2013,60,,A,SFEI,Y,2205.25,213.43
A05,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",0,,2013,60,,A,SFEI,Y,3998.57,196.66
A05,,,,,18581 to 46451,"200,001 to 500,000",0,,,,,C,SFEI,Y,4455,195.57
A05,,,,,94 to 465,"1,001 to 5,000",0,,,,,C,SFEI,Y,96.13,137.69
A05,Commercial,Lodging,North America,New,9291 to 18580,"100,001 to 200,000",0,,,,,C,SFEI,Y,2031.71,131.32
A05,Commercial,Lodging,North America,New,4646 to 9290,"50,001 to 100,000",0,,,,,C,SFEI,Y,1276.26,117.03
A05,,,,,94 to 465,"1,001 to 5,000",0,,,,,C,SFEI,Y,42.17,113.87
A05,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",0,,2013,100,,A,SFEI,Y,3218.1,109.11
A05,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",0,,2013,60,,A,SFEI,Y,2241.14,102.71
A05,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",0,,2013,,,A,SFEI,Y,369.75,79.82
A05,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",0,,2013,40,,A,SFEI,Y,170.2,68.81
A05,Residential,Single-family,Europe,New,94 to 465,"1,001 to 5,000",0,1 to 6,2012,50,,AB,,,281.28,1465
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,More than 25,2011,100,,ABC,,,13515.29,926
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2012,50,,AB,SEI,N,3407,864.06
A05,Commercial,Mixed,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2007,,,ABCD,SFEI,Y,12200,837.2
A05,Commercial,Other,Asia-Pacific,New,18581 to 46451,"200,001 to 500,000",0,7 to 14,2012,50,,ABCD,SEI,,108791.54,803.15
A05,Residential,Multi-family,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",0,More than 25,2011,,,ABC,SFEI,,6549.15,737.31
A05,Residential,Multi-family,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",0,More than 25,2011,,,ABC,SFEI,,6358.73,716.09
A05,Residential,Multi-family,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",0,More than 25,2011,,,ABC,SFEI,,6266.08,703.43
A05,Residential,Multi-family,Asia-Pacific,New,4646 to 9290,"50,001 to 100,000",0,More than 25,2011,,,ABC,SFEI,,6123.96,687.54
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,More than 25,2011,,,ABC,SFEI,,6635.83,667.98
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,More than 25,2011,,,ABC,SFEI,,6532.57,657.93
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,More than 25,2011,,,ABC,SFEI,,6395.2,641.22
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",0,15 to 25,2011,60,,ABC,,,11439.83,634.21
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2012,50,,AB,SEI,N,2482,629.47
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,More than 25,2011,,,ABC,SFEI,,6253.34,626.96
A05,Residential,Single-family,Europe,New,93 or less,"1,000 or less",0,1 to 6,2011,,,AC,SFEI,,52,612
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",0,7 to 14,2003,75,,ABCD,SEI,Y,4657.5,591.78
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2012,50,,AB,SEI,N,2280,578.24
A05,Commercial,Mercantile,North America,New,466 to 929,"5,001 to 10,000",0,1 to 6,2011,50,,ABC,SFEI,Y,322,549.49
A05,Residential,Single-family,Europe,New,93 or less,"1,000 or less",0,1 to 6,2011,,,AC,SFEI,,45.6,535
A05,Commercial,Mercantile,North America,New,466 to 929,"5,001 to 10,000",0,1 to 6,2011,50,,ABC,SFEI,Y,306,522.18
A05,Commercial,Mercantile,North America,New,466 to 929,"5,001 to 10,000",0,1 to 6,2011,50,,ABC,SFEI,Y,303,517.06
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",0,15 to 25,2011,60,,ABC,,,13848.18,488.57
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,More than 25,2011,100,,ABC,,,7687.99,462
A05,Commercial,Mercantile,North America,New,466 to 929,"5,001 to 10,000",0,1 to 6,2011,50,,ABC,SFEI,Y,264,450.51
A05,Residential,Multi-family,Asia-Pacific,New,9291 to 18580,"100,001 to 200,000",0,More than 25,2011,100,,ABC,,,6461.95,443
A05,Residential,Single-family,Europe,New,93 or less,"1,000 or less",0,1 to 6,2011,,,AC,SFEI,,34.6,405
A05,Residential,Single-family,Europe,New,94 to 465,"1,001 to 5,000",0,1 to 6,2012,50,,AB,,,73.92,385
A05,Residential,Single-family,Europe,New,94 to 465,"1,001 to 5,000",0,1 to 6,2012,50,,ABCD,SFEI,Y,38.3,362.07
A05,Commercial,Mercantile,North America,New,466 to 929,"5,001 to 10,000",0,1 to 6,2011,50,,ABC,SFEI,Y,208,354.95
A05,Residential,Single-family,Asia-Pacific,New,93 or less,"1,000 or less",0,1 to 6,2011,,,,,,16957.2,326.1
A05,Residential,Multi-family,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2010,100,,ABC,SFEI,Y,-376,314
A05,Residential,Multi-family,Europe,New,2324 to 4645,"25,001 to 50,000",0,7 to 14,2010,50,,ABC,SFEI,Y,-376,314
A05,Residential,Single-family,Europe,New,93 or less,"1,000 or less",0,1 to 6,2012,50,,ABCD,SFEI,Y,19.86,273.15
A05,Residential,Single-family,Europe,New,94 to 465,"1,001 to 5,000",0,1 to 6,2012,50,,AB,,,38.4,200
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2012,60,,ABCD,SFE,N,42691.68,199.29
A05,Residential,Single-family,Europe,New,93 or less,"1,000 or less",0,1 to 6,2012,50,,ABCD,SFEI,Y,8.8,179.03
A05,Residential,Single-family,Europe,New,94 to 465,"1,001 to 5,000",0,1 to 6,2012,50,,AB,,,32.64,170
A05,Residential,Single-family,Asia-Pacific,New,93 or less,"1,000 or less",0,1 to 6,2011,,,,,Y,8782.8,168.9
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",0,1 to 6,2007,,,ABD,SFE,N,229.24,
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",0,1 to 6,2007,,,ABD,SFE,N,234.82,
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",0,1 to 6,2007,,,ABD,SFE,N,221.9,
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",0,1 to 6,2007,,,ABD,SFE,N,214.46,
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",0,1 to 6,2007,,,ABD,SFE,N,235.97,
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",0,1 to 6,2007,,,ABD,SFE,N,193.3,
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",0,1 to 6,2007,,,ABD,SFE,N,181.86,
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",0,1 to 6,2007,,,ABD,SFE,N,230.5,
A05,Residential,Multi-family,Europe,New,930 to 2323,"10,001 to 25,000",0,1 to 6,2007,,,ABD,SFE,N,154.08,
A05,Commercial,Mixed,Europe,New,46452 to 92903,"500,001 to 1 million",0,1 to 6,2011,25,,AB,SFE,Y,140000,
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",0,1 to 6,2014,,,A,SFE,N,,
A05,Residential,Multi-family,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",0,1 to 6,2014,,,A,SFE,N,,
A05,Commercial,Education,North America,Renovation,4646 to 9290,"50,001 to 100,000",0,1 to 6,2013,60,,ABCD,SFE,N,34333.92,
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2013,60,,ABCD,SFE,N,3884.03,
A05,Commercial,Education,North America,Renovation,4646 to 9290,"50,001 to 100,000",0,1 to 6,2013,60,,ABCD,SFE,N,25633.8,
A05,Commercial,Education,North America,Renovation,4646 to 9290,"50,001 to 100,000",0,1 to 6,2013,60,,ABCD,SFE,N,17104.85,
A05,Commercial,Education,North America,Renovation,4646 to 9290,"50,001 to 100,000",0,1 to 6,2013,60,,ABCD,SFE,N,8575.91,
A05,Commercial,Education,North America,Renovation,4646 to 9290,"50,001 to 100,000",0,1 to 6,2013,60,,ABCD,SFE,N,2839.03,
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2013,60,,ABCD,SFE,N,36145.1,
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2013,60,,ABCD,SFE,N,27444.98,
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2013,60,,ABCD,SFE,N,18156.09,
A05,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2013,60,,ABCD,SFE,N,12185.74,
A05,Commercial ,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2015,,,ABC,SFE,,3860,
A05,Commercial ,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2015,,,ABCD,SFE,,4070,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2015,60,,ABC,SFE,,6328.57,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2015,60,,ABCD,SFE,,6349.11,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2015,60,,ABC,SFE,,7700,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2015,60,,ABCD,SFE,,8150,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABC,SFE,,4010,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABCD,SFE,,4040,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABC,SFE,,2787,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABCD,SFE,,2982.15,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,,,ABC,SFE,,10700,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,,,ABCD,SFE,,11600,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABC,SFE,,2520,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABCD,SFE,,2790,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2015,60,,ABCD,SFE,,10700,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2015,60,,ABC,SFE,,10000,
A05,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2015,60,,ABC,SFE,,8660,
A05,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2015,60,,ABCD,SFE,,8760,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2015,60,,ABC,SFE,,3302.17,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2015,60,,ABCD,SFE,,3052.07,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,,,ABC,SFE,,5330,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,,,ABCD,SFE,,4750,
A05,Commercial ,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2015,,,ABC,SFE,,3540,
A05,Commercial ,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2015,,,ABCD,SFE,,3750,
A05,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2015,60,,ABC,SFE,,6040,
A05,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",0,1 to 6,2015,60,,ABCD,SFE,,4270,
A05,Commercial ,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2015,60,,ABC,SFE,,3032,
A05,Commercial ,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABC,SFE,,2728,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABC,SFE,,1530,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABCD,SFE,,904,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2015,60,,ABC,SFE,,4800,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,7 to 14,2015,60,,ABCD,SFE,,2990,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABC,SFE,,2520,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABCD,SFE,,1810,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABC,SFE,,2256.15,
A05,Commercial,Office,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2015,60,,ABCD,SFE,,1303.1,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2015,60,,ABC,SFE,,7710,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2015,60,,ABCD,SFE,,8070,
A05,Residential ,Single-family,North America,New,94 to 465,"1,001 to 5,000",0,1 to 6,1998,50,,ABC,SFEI,Y,,185.89
A05,Residential ,Single-family,North America,New,94 to 465,"1,001 to 5,000",0,1 to 6,1998,50,,ABC,SFEI,Y,,181.18
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2012,,,A,S,N,5980,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2012,,,A,S,N,2370,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2012,50,,A,SFE,N,5977.86,
A05,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2012,50,,A,SFE,N,1793.36,
A05,Commercial,Warehouse,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2014,60,,ABC,SFE,N,3296.81,
A05,Commercial,Warehouse,North America,New,9291 to 18580,"100,001 to 200,000",0,1 to 6,2014,60,,ABC,SFE,N,2774.43,
A05,Commercial ,Mixed,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2002,75,,ABC,SFE,N,5083.8,
A05,Commercial,Mixed,North America,New,4646 to 9290,"50,001 to 100,000",0,1 to 6,2002,75,,ABC,SFE,N,4590,
A05,Residential ,Single-family,North America,New,94 to 465,"1,001 to 5,000",0,1 to 6,2001,50,,ABC,SFEI,Y,370,
A05,Residential ,Single-family,North America,New,94 to 465,"1,001 to 5,000",0,1 to 6,2001,50,,ABC,SFEI,Y,1010,
